title,runtime_minutes,genres,averagerating,domestic_gross,foreign_gross,year,global_sales
The Divine Move,118.0,"Action,Crime",6.7,137000.0,27800000.0,2014,27937000.0
The Last Station,90.0,Documentary,7.6,6600000.0,6900000.0,2010,13500000.0
Paul Blart: Mall Cop 2,94.0,"Action,Comedy,Crime",4.4,71000000.0,36600000.0,2015,107600000.0
War for the Planet of the Apes,140.0,"Action,Adventure,Drama",7.5,146900000.0,343800000.0,2017,490700000.0
The Hateful Eight,168.0,"Crime,Drama,Mystery",7.8,54100000.0,101600000.0,2015,155700000.0
Despicable Me 3,89.0,"Adventure,Animation,Comedy",6.3,264600000.0,770200000.0,2017,1034800000.0
Sing,108.0,"Animation,Comedy,Family",7.1,270400000.0,363800000.0,2016,634200000.0
Vice,96.0,"Action,Adventure,Sci-Fi",4.2,47800000.0,28200000.0,2018,76000000.0
Vice,132.0,"Biography,Comedy,Drama",7.2,47800000.0,28200000.0,2018,76000000.0
Ma ma,111.0,Drama,6.4,47300.0,1100000.0,2016,1147300.0
Hamari Adhuri Kahani,129.0,"Drama,Romance",6.7,235000.0,4200000.0,2015,4435000.0
The Nut Job 2: Nutty by Nature,91.0,"Adventure,Animation,Comedy",5.5,28400000.0,36800000.0,2017,65200000.0
Captain America: Civil War,147.0,"Action,Adventure,Sci-Fi",7.8,408100000.0,745200000.0,2016,1153300000.0
Thor: Ragnarok,130.0,"Action,Adventure,Comedy",7.9,315100000.0,538900000.0,2017,854000000.0
The Disaster Artist,104.0,"Biography,Comedy,Drama",7.4,21100000.0,8700000.0,2017,29800000.0
Moana,107.0,"Adventure,Animation,Comedy",7.6,248800000.0,394600000.0,2016,643400000.0
Mechanic: Resurrection,98.0,"Action,Adventure,Thriller",5.7,21200000.0,104500000.0,2016,125700000.0
The Night Before,101.0,"Adventure,Comedy,Fantasy",6.4,43000000.0,9300000.0,2015,52300000.0
The Night Before,81.0,Horror,4.7,43000000.0,9300000.0,2015,52300000.0
American Made,115.0,"Action,Biography,Comedy",7.2,51300000.0,83500000.0,2017,134800000.0
Sing Street,106.0,"Comedy,Drama,Music",8.0,3200000.0,10400000.0,2016,13600000.0
Captain Fantastic,118.0,"Comedy,Drama",7.9,5900000.0,16900000.0,2016,22800000.0
Legend,168.0,"Action,Drama",6.5,1900000.0,41100000.0,2015,43000000.0
Legend,132.0,"Biography,Crime,Drama",7.0,1900000.0,41100000.0,2015,43000000.0
Girls Trip,122.0,"Comedy,Drama",6.2,115200000.0,25400000.0,2017,140600000.0
The Other Side of the Door,90.0,Drama,3.8,3000000.0,11300000.0,2016,14300000.0
The Other Side of the Door,96.0,Horror,5.3,3000000.0,11300000.0,2016,14300000.0
Bilal: A New Breed of Hero,105.0,"Action,Adventure,Animation",8.0,491000.0,1700000.0,2018,2191000.0
A Perfect Day,106.0,"Comedy,Drama,War",6.8,14000.0,1700000.0,2016,1714000.0
Cars 3,102.0,"Adventure,Animation,Comedy",6.8,152900000.0,231000000.0,2017,383900000.0
Incredibles 2,118.0,"Action,Adventure,Animation",7.7,608600000.0,634200000.0,2018,1242800000.0
Jem and the Holograms,118.0,"Adventure,Drama,Family",4.1,2200000.0,149000.0,2015,2349000.0
Paper Towns,109.0,"Comedy,Drama,Mystery",6.3,32000000.0,53500000.0,2015,85500000.0
Ricki and the Flash,101.0,"Comedy,Drama,Music",5.9,26800000.0,14500000.0,2015,41300000.0
Barbershop: The Next Cut,111.0,"Comedy,Drama",5.9,54000000.0,1000000.0,2016,55000000.0
Allied,124.0,"Action,Drama,Romance",7.1,40100000.0,79400000.0,2016,119500000.0
The Martian,144.0,"Adventure,Drama,Sci-Fi",8.0,228400000.0,401700000.0,2015,630100000.0
Monkey Kingdom,81.0,Documentary,7.3,16399999.0,711000.0,2015,17110999.0
The Red Turtle,80.0,"Animation,Fantasy",7.5,922000.0,5700000.0,2017,6622000.0
Dragon Blade,127.0,"Action,Adventure,Drama",6.0,74100.0,121500000.0,2015,121574100.0
Bridge of Spies,142.0,"Drama,History,Thriller",7.6,72300000.0,93200000.0,2015,165500000.0
The BFG,117.0,"Adventure,Family,Fantasy",6.4,55500000.0,127900000.0,2016,183400000.0
By the Sea,122.0,"Drama,Romance",5.3,538000.0,2800000.0,2015,3338000.0
By the Sea,80.0,Drama,8.0,538000.0,2800000.0,2015,3338000.0
Janis: Little Girl Blue,103.0,"Biography,Documentary,Music",7.4,410000.0,1200000.0,2015,1610000.0
Unfriended,83.0,"Horror,Mystery,Thriller",5.6,32500000.0,31600000.0,2015,64100000.0
Irrational Man,95.0,"Comedy,Drama",6.6,4000000.0,23400000.0,2015,27400000.0
Underworld: Blood Wars,91.0,"Action,Adventure,Fantasy",5.8,30400000.0,50700000.0,2017,81100000.0
American Honey,163.0,"Adventure,Drama,Romance",7.0,663000.0,1200000.0,2016,1863000.0
Gringo,111.0,"Action,Comedy,Crime",6.1,5000000.0,6000000.0,2018,11000000.0
Gringo,80.0,Drama,4.4,5000000.0,6000000.0,2018,11000000.0
The Lady in the Van,104.0,"Biography,Comedy,Drama",6.7,10000000.0,31400000.0,2015,41400000.0
Kong: Skull Island,118.0,"Action,Adventure,Fantasy",6.6,168100000.0,398600000.0,2017,566700000.0
Lion,118.0,"Biography,Drama",8.1,51700000.0,88600000.0,2016,140300000.0
Lion,143.0,"Action,Drama,Romance",3.6,51700000.0,88600000.0,2016,140300000.0
Rogue One: A Star Wars Story,133.0,"Action,Adventure,Sci-Fi",7.8,532200000.0,523900000.0,2016,1056100000.0
The Wife,99.0,Drama,7.2,9600000.0,8600000.0,2018,18200000.0
Truman,108.0,"Comedy,Drama",7.3,211000.0,8800000.0,2017,9011000.0
My Big Fat Greek Wedding 2,94.0,"Comedy,Romance",6.0,59700000.0,29200000.0,2016,88900000.0
The Equalizer 2,121.0,"Action,Crime,Thriller",6.7,102100000.0,88300000.0,2018,190400000.0
Snowden,134.0,"Biography,Drama,Thriller",7.3,21600000.0,15700000.0,2016,37300000.0
Solo: A Star Wars Story,135.0,"Action,Adventure,Fantasy",7.0,213800000.0,179200000.0,2018,393000000.0
Monster Hunt,117.0,"Action,Adventure,Comedy",6.1,32800.0,385300000.0,2016,385332800.0
La La Land,128.0,"Comedy,Drama,Music",8.0,151100000.0,295000000.0,2016,446100000.0
We Are Your Friends,96.0,"Drama,Music,Romance",6.2,3600000.0,7500000.0,2015,11100000.0
From the Land of the Moon,120.0,"Drama,Romance",6.7,47700.0,6500000.0,2017,6547700.0
The Nice Guys,116.0,"Action,Comedy,Crime",7.4,36300000.0,26500000.0,2016,62800000.0
Dragon Ball Z: Resurrection 'F',93.0,"Action,Adventure,Animation",7.3,8000000.0,53800000.0,2015,61800000.0
Mr. X,133.0,"Action,Crime,Sci-Fi",3.8,45000.0,5000000.0,2015,5045000.0
Dope,103.0,"Comedy,Crime,Drama",7.2,17500000.0,480000.0,2015,17980000.0
Krampus,98.0,"Comedy,Fantasy,Horror",6.2,42700000.0,18800000.0,2015,61500000.0
The Perfect Guy,100.0,"Crime,Drama,Horror",5.6,57000000.0,3200000.0,2015,60200000.0
The Boss Baby,97.0,"Adventure,Animation,Comedy",6.3,175000000.0,353000000.0,2017,528000000.0
Men & Chicken,104.0,"Comedy,Drama,Mystery",6.7,30200.0,4600000.0,2016,4630200.0
Stronger,119.0,"Biography,Drama",7.0,4200000.0,4200000.0,2017,8400000.0
Stronger,125.0,Drama,6.8,4200000.0,4200000.0,2017,8400000.0
Stronger,47.0,"Action,Sport",8.4,4200000.0,4200000.0,2017,8400000.0
Baby Driver,113.0,"Action,Crime,Drama",7.6,107800000.0,119100000.0,2017,226900000.0
Breakup Buddies,116.0,"Comedy,Drama,Romance",6.4,778000.0,188200000.0,2014,188978000.0
Capture the Flag,94.0,"Adventure,Animation,Comedy",5.9,6700.0,24600000.0,2015,24606700.0
Guardians of the Galaxy Vol. 2,136.0,"Action,Adventure,Comedy",7.7,389800000.0,473900000.0,2017,863700000.0
The Space Between Us,120.0,"Adventure,Drama,Romance",6.4,7900000.0,6900000.0,2017,14800000.0
Teenage Mutant Ninja Turtles: Out of the Shadows,112.0,"Action,Adventure,Comedy",6.0,82100000.0,163600000.0,2016,245700000.0
The Taking of Tiger Mountain,141.0,"Action,Adventure,Biography",6.5,229000.0,141400000.0,2015,141629000.0
Don't Breathe,86.0,Documentary,6.6,89200000.0,67900000.0,2016,157100000.0
Don't Breathe,88.0,"Crime,Horror,Thriller",7.1,89200000.0,67900000.0,2016,157100000.0
Shaandaar,144.0,"Comedy,Drama,Romance",3.7,522000.0,7800000.0,2015,8322000.0
Gifted,103.0,"Crime,Drama,Thriller",5.6,24800000.0,18200000.0,2017,43000000.0
Gifted,101.0,Drama,7.6,24800000.0,18200000.0,2017,43000000.0
The Bye Bye Man,96.0,"Drama,Fantasy,Horror",4.3,22400000.0,4300000.0,2017,26700000.0
Manchester by the Sea,137.0,Drama,7.8,47700000.0,31300000.0,2016,79000000.0
Citizenfour,114.0,"Biography,Documentary,Thriller",8.1,2800000.0,202000.0,2014,3002000.0
Maze Runner: The Scorch Trials,131.0,"Action,Sci-Fi,Thriller",6.3,81700000.0,230600000.0,2015,312300000.0
The Shallows,86.0,"Drama,Horror,Thriller",6.3,55100000.0,64000000.0,2016,119100000.0
Do You Believe?,120.0,Drama,6.1,13000000.0,1400000.0,2015,14400000.0
Do You Believe?,71.0,"Fantasy,Horror",3.8,13000000.0,1400000.0,2015,14400000.0
The Darkest Minds,104.0,"Action,Adventure,Drama",5.7,12700000.0,28400000.0,2018,41100000.0
The Purge: Election Year,108.0,"Action,Horror,Sci-Fi",6.0,79200000.0,39400000.0,2016,118600000.0
Troublemakers: The Story of Land Art,72.0,"Biography,Documentary,History",6.5,29500.0,9100.0,2016,38600.0
Fantastic Beasts: The Crimes of Grindelwald,134.0,"Adventure,Family,Fantasy",6.6,159600000.0,494100000.0,2018,653700000.0
Cartel Land,100.0,Documentary,7.4,704000.0,422000.0,2015,1126000.0
My Little Pony: The Movie,99.0,"Adventure,Animation,Comedy",6.1,21900000.0,38400000.0,2017,60300000.0
Florence Foster Jenkins,111.0,"Biography,Comedy,Drama",6.8,27400000.0,21500000.0,2016,48900000.0
Avengers: Infinity War,149.0,"Action,Adventure,Sci-Fi",8.5,678800000.0,1369.5,2018,678801369.5
3 Generations,92.0,Drama,5.8,156000.0,375000.0,2017,531000.0
M.S. Dhoni: The Untold Story,184.0,"Biography,Drama,Sport",7.7,1800000.0,26000000.0,2016,27800000.0
Red,107.0,Drama,8.4,90400000.0,108600000.0,2010,199000000.0
Red,90.0,Drama,8.1,90400000.0,108600000.0,2010,199000000.0
Strange Magic,99.0,"Adventure,Animation,Comedy",5.8,12400000.0,1200000.0,2015,13600000.0
Indignation,110.0,"Drama,Romance",6.8,3400000.0,523000.0,2016,3923000.0
Jason Bourne,123.0,"Action,Thriller",6.6,162400000.0,253100000.0,2016,415500000.0
Molly's Game,140.0,"Biography,Crime,Drama",7.5,28800000.0,30500000.0,2017,59300000.0
Kung Fu Yoga,107.0,"Action,Adventure,Comedy",5.2,363000.0,253800000.0,2017,254163000.0
Lost in Hong Kong,114.0,"Action,Adventure,Comedy",5.4,1300000.0,255000000.0,2015,256300000.0
The Himalayas,124.0,"Adventure,Biography,Drama",6.4,697000.0,49800000.0,2015,50497000.0
Miracles from Heaven,109.0,"Biography,Drama,Family",7.1,61700000.0,12200000.0,2016,73900000.0
Southside with You,84.0,"Biography,Drama,History",6.3,6300000.0,208000.0,2016,6508000.0
Shin Godzilla,120.0,"Action,Adventure,Drama",6.7,1900000.0,76000000.0,2016,77900000.0
The Witch,92.0,"Horror,Mystery",6.8,25100000.0,15300000.0,2016,40400000.0
Kubo and the Two Strings,101.0,"Action,Adventure,Animation",7.8,48000000.0,21900000.0,2016,69900000.0
Julieta,99.0,"Drama,Mystery,Romance",7.1,1500000.0,21000000.0,2016,22500000.0
Queen of Katwe,124.0,"Biography,Drama,Sport",7.4,8900000.0,1500000.0,2016,10400000.0
Ouija: Origin of Evil,99.0,"Drama,Horror,Mystery",6.1,35100000.0,46600000.0,2016,81700000.0
Cairo Time,110.0,"Comedy,Drama,Romance",6.1,1600000.0,391000.0,2010,1991000.0
My Cousin Rachel,106.0,"Drama,Mystery,Romance",6.0,2700000.0,6500000.0,2017,9200000.0
Neighbors 2: Sorority Rising,92.0,Comedy,5.7,55500000.0,52600000.0,2016,108100000.0
Fifty Shades Darker,118.0,"Drama,Romance",4.6,114600000.0,267000000.0,2017,381600000.0
Paddington 2,103.0,"Adventure,Comedy,Family",7.9,40900000.0,186400000.0,2018,227300000.0
Fifty Shades Freed,105.0,"Drama,Romance,Thriller",4.5,100400000.0,271500000.0,2018,371900000.0
Why Him?,111.0,Comedy,6.2,60300000.0,57800000.0,2016,118100000.0
Overlord,110.0,"Action,Adventure,Horror",6.7,21700000.0,20000000.0,2018,41700000.0
White Boy Rick,111.0,"Crime,Drama",6.4,24000000.0,1900000.0,2018,25900000.0
Miss Sloane,132.0,"Drama,Thriller",7.5,3500000.0,5600000.0,2016,9100000.0
Nocturnal Animals,116.0,"Drama,Thriller",7.5,10700000.0,19600000.0,2016,30300000.0
Darkest Hour,125.0,"Biography,Drama,History",7.4,56500000.0,94400000.0,2017,150900000.0
Ae Dil Hai Mushkil,158.0,"Drama,Music,Musical",5.8,4300000.0,24100000.0,2016,28400000.0
Mile 22,94.0,"Action,Adventure,Thriller",6.1,36100000.0,30200000.0,2018,66300000.0
Patriots Day,133.0,"Action,Crime,Drama",7.4,31900000.0,18700000.0,2016,50600000.0
The Star,86.0,"Adventure,Animation,Comedy",6.1,40900000.0,22000000.0,2017,62900000.0
The Catcher Was a Spy,98.0,"Biography,Drama,War",6.2,725000.0,229000.0,2018,954000.0
Storks,87.0,"Adventure,Animation,Comedy",6.8,72700000.0,110700000.0,2016,183400000.0
Born in China,79.0,Documentary,7.2,13900000.0,11200000.0,2017,25100000.0
The Fate of the Furious,136.0,"Action,Crime,Thriller",6.7,226000000.0,1010.0,2017,226001010.0
Almost Christmas,111.0,"Comedy,Drama",6.1,42200000.0,422000.0,2016,42622000.0
Kingsman: The Golden Circle,141.0,"Action,Adventure,Comedy",6.8,100200000.0,310700000.0,2017,410900000.0
Bad Moms,100.0,Comedy,6.2,113300000.0,70700000.0,2016,184000000.0
Buena Vista Social Club: Adios,110.0,Documentary,6.9,123000.0,578000.0,2017,701000.0
All Saints,108.0,Drama,6.0,5800000.0,140000.0,2017,5940000.0
Fifty Shades of Black,92.0,Comedy,3.5,11700000.0,10500000.0,2016,22200000.0
Beirut,109.0,"Drama,Thriller",6.4,5000000.0,2500000.0,2018,7500000.0
On the Basis of Sex,120.0,"Biography,Drama",6.9,24600000.0,13600000.0,2018,38200000.0
Collateral Beauty,97.0,"Drama,Romance",6.8,31000000.0,57500000.0,2016,88500000.0
The Death of Stalin,107.0,"Comedy,Drama,History",7.2,8000000.0,16600000.0,2018,24600000.0
Railroad Tigers,124.0,"Action,Comedy,War",5.9,218000.0,102000000.0,2017,102218000.0
Bumblebee,114.0,"Action,Adventure,Sci-Fi",6.9,127200000.0,340800000.0,2018,468000000.0
Mr. Six,134.0,"Action,Drama",7.1,1400000.0,137800000.0,2015,139200000.0
Early Man,89.0,"Adventure,Animation,Comedy",6.1,8300000.0,46400000.0,2018,54700000.0
A Cure for Wellness,146.0,"Drama,Fantasy,Horror",6.4,8100000.0,18500000.0,2017,26600000.0
Unfriended: Dark Web,92.0,"Crime,Horror,Mystery",5.9,8900000.0,6300000.0,2018,15200000.0
Pitch Perfect 3,93.0,"Comedy,Music",5.8,104900000.0,80500000.0,2017,185400000.0
The Meg,113.0,"Action,Horror,Sci-Fi",5.7,145400000.0,384800000.0,2018,530200000.0
Rough Night,101.0,"Comedy,Crime,Thriller",5.2,22100000.0,25200000.0,2017,47300000.0
Midnight Sun,91.0,"Drama,Romance",6.6,9600000.0,17800000.0,2018,27400000.0
Go Away Mr. Tumor,85.0,"Comedy,Romance",6.6,287000.0,21500000.0,2015,21787000.0
L.O.R.D: Legend of Ravaging Dynasties,118.0,"Animation,Fantasy",4.9,350000.0,57700000.0,2016,58050000.0
God's Not Dead 2,120.0,Drama,4.4,20800000.0,3700000.0,2016,24500000.0
Sultan,170.0,"Action,Drama,Sport",7.1,6200000.0,81100000.0,2016,87300000.0
Hidden Figures,127.0,"Biography,Drama,History",7.8,169600000.0,66300000.0,2016,235900000.0
Baahubali 2: The Conclusion,167.0,"Action,Drama",8.3,20200000.0,234000000.0,2017,254200000.0
The Perfect Match,96.0,"Comedy,Romance",4.9,9700000.0,745000.0,2016,10445000.0
The Emoji Movie,86.0,"Adventure,Animation,Comedy",3.2,86100000.0,131699999.0,2017,217799999.0
Jurassic World: Fallen Kingdom,128.0,"Action,Adventure,Sci-Fi",6.2,417700000.0,891800000.0,2018,1309500000.0
Mission: Impossible - Fallout,147.0,"Action,Adventure,Thriller",7.8,220200000.0,571000000.0,2018,791200000.0
Lady Bird,94.0,"Comedy,Drama",7.4,49000000.0,30000000.0,2017,79000000.0
The Sisters Brothers,122.0,"Adventure,Comedy,Crime",7.0,3100000.0,10000000.0,2018,13100000.0
Viceroy's House,106.0,"Biography,Drama,History",6.7,1100000.0,6700000.0,2017,7800000.0
Middle School: The Worst Years of My Life,92.0,"Comedy,Family",6.1,20000000.0,3300000.0,2016,23300000.0
"Everything, Everything",96.0,"Drama,Romance",6.4,34100000.0,27500000.0,2017,61600000.0
Dunkirk,106.0,"Action,Drama,History",7.9,188000000.0,337200000.0,2017,525200000.0
"Three Billboards Outside Ebbing, Missouri",115.0,"Crime,Drama",8.2,54500000.0,104700000.0,2017,159200000.0
Mary Poppins Returns,130.0,"Comedy,Family,Fantasy",6.9,172000000.0,177600000.0,2018,349600000.0
Get Out,104.0,"Horror,Mystery,Thriller",7.7,176000000.0,79400000.0,2017,255400000.0
Sicario: Day of the Soldado,122.0,"Action,Crime,Drama",7.1,50100000.0,25800000.0,2018,75900000.0
Goodbye Mr. Loser,104.0,Comedy,6.7,1300000.0,226800000.0,2015,228100000.0
Goodbye Mr. Loser,105.0,Comedy,7.2,1300000.0,226800000.0,2015,228100000.0
Dangal,161.0,"Action,Biography,Drama",8.5,12400000.0,290500000.0,2016,302900000.0
The Favourite,119.0,"Biography,Drama,History",7.6,34400000.0,61600000.0,2018,96000000.0
Ant-Man and the Wasp,118.0,"Action,Adventure,Comedy",7.1,216600000.0,406000000.0,2018,622600000.0
Peter Rabbit,95.0,"Adventure,Animation,Comedy",6.6,115300000.0,236000000.0,2018,351300000.0
Annabelle: Creation,109.0,"Horror,Mystery,Thriller",6.5,102100000.0,204400000.0,2017,306500000.0
"Love, Simon",110.0,"Comedy,Drama,Romance",7.6,40800000.0,25500000.0,2018,66300000.0
Rustom,148.0,"Crime,Drama,Thriller",7.1,1100000.0,571000.0,2016,1671000.0
Mark Felt: The Man Who Brought Down the White House,103.0,"Biography,Drama,History",6.4,769000.0,3600000.0,2017,4369000.0
Wonderstruck,116.0,"Drama,Mystery",6.2,1100000.0,2200000.0,2017,3300000.0
Hotel Transylvania 3: Summer Vacation,97.0,"Adventure,Animation,Comedy",6.3,167500000.0,361100000.0,2018,528600000.0
Back to Burgundy,113.0,"Comedy,Drama",6.9,258000.0,11400000.0,2018,11658000.0
One Piece Film: Gold,120.0,"Action,Adventure,Animation",7.3,424000.0,65800000.0,2017,66224000.0
Sword Master,108.0,"Action,Drama",6.1,75500.0,14600000.0,2016,14675500.0
Chappaquiddick,106.0,"Drama,History,Thriller",6.5,17400000.0,591000.0,2018,17991000.0
Journey to the West: The Demons Strike Back,109.0,"Adventure,Comedy,Fantasy",5.4,880000.0,245700000.0,2017,246580000.0
The Duelist,109.0,"Action,Drama,Thriller",6.4,13500.0,6100000.0,2016,6113500.0
Neerja,122.0,"Biography,Drama,Thriller",7.7,1600000.0,16000000.0,2016,17600000.0
All the Money in the World,132.0,"Biography,Crime,Drama",6.8,25100000.0,31900000.0,2017,57000000.0
Happy Death Day,96.0,"Horror,Mystery,Thriller",6.5,55700000.0,69800000.0,2017,125500000.0
Your Name.,106.0,"Animation,Drama,Fantasy",8.4,5000000.0,353000000.0,2017,358000000.0
Boo! A Madea Halloween,103.0,"Comedy,Drama,Horror",4.6,73200000.0,1600000.0,2016,74800000.0
Logan Lucky,118.0,"Comedy,Crime,Drama",7.0,27800000.0,20700000.0,2017,48500000.0
Judwaa 2,145.0,"Action,Comedy",3.9,1400000.0,25500000.0,2017,26900000.0
The Big Sick,120.0,"Comedy,Drama,Romance",7.6,42900000.0,13500000.0,2017,56400000.0
Deadpool 2,119.0,"Action,Adventure,Comedy",7.8,318500000.0,460500000.0,2018,779000000.0
Naam Hai Akira,137.0,"Action,Thriller",5.9,219000.0,3500000.0,2016,3719000.0
7 Days in Entebbe,107.0,"Action,Drama,History",5.8,3300000.0,5400000.0,2018,8700000.0
Phillauri,138.0,"Comedy,Drama,Fantasy",6.1,468000.0,5000000.0,2017,5468000.0
6 Below: Miracle on the Mountain,98.0,"Adventure,Biography,Drama",5.7,14800.0,1100000.0,2017,1114800.0
The Nutcracker and the Four Realms,99.0,"Adventure,Family,Fantasy",5.5,54900000.0,119100000.0,2018,174000000.0
Sword Art Online: The Movie - Ordinal Scale,119.0,"Action,Adventure,Animation",7.4,1500000.0,19200000.0,2017,20700000.0
"I, Tonya",120.0,"Biography,Comedy,Drama",7.5,30000000.0,23900000.0,2017,53900000.0
The Hate U Give,133.0,"Crime,Drama",7.3,29700000.0,5200000.0,2018,34900000.0
The Shape of Water,123.0,"Adventure,Drama,Fantasy",7.3,63900000.0,131400000.0,2017,195300000.0
Confidential Assignment,125.0,Action,6.5,476000.0,55500000.0,2017,55976000.0
A Gentleman,145.0,"Action,Comedy",6.3,410000.0,2500000.0,2017,2910000.0
Goosebumps 2: Haunted Halloween,90.0,"Adventure,Comedy,Family",5.6,46700000.0,46600000.0,2018,93300000.0
Traffik,96.0,"Action,Crime,Drama",6.0,9200000.0,336000.0,2018,9536000.0
Slender Man,93.0,"Horror,Mystery,Thriller",3.2,30600000.0,21200000.0,2018,51800000.0
Slender Man,52.0,"Adventure,Comedy,Horror",5.9,30600000.0,21200000.0,2018,51800000.0
Show Dogs,92.0,"Adventure,Comedy,Family",3.7,17900000.0,21300000.0,2018,39200000.0
Train to Busan,118.0,"Action,Horror,Thriller",7.5,2100000.0,85400000.0,2016,87500000.0
The Son of Bigfoot,92.0,"Adventure,Animation,Comedy",6.1,289000.0,46800000.0,2018,47089000.0
Just Getting Started,91.0,"Action,Comedy",4.4,6100000.0,1600000.0,2017,7700000.0
Insidious: The Last Key,103.0,"Horror,Mystery,Thriller",5.7,67700000.0,100100000.0,2018,167800000.0
Call Me by Your Name,132.0,"Drama,Romance",7.9,18100000.0,23800000.0,2017,41900000.0
The Possession of Hannah Grace,86.0,"Horror,Mystery,Thriller",5.2,14800000.0,28200000.0,2018,43000000.0
Master,143.0,"Action,Crime",6.6,597000.0,51000000.0,2016,51597000.0
Skyscraper,102.0,"Action,Adventure,Thriller",5.8,68400000.0,236400000.0,2018,304800000.0
Phantom Thread,130.0,"Drama,Romance",7.5,21200000.0,26600000.0,2017,47800000.0
Antonio Lopez 1970: Sex Fashion & Disco,95.0,"Biography,Documentary",6.5,43200.0,30000.0,2018,73200.0
Wonder Wheel,101.0,Drama,6.2,1400000.0,14500000.0,2017,15900000.0
Hotel Artemis,94.0,"Action,Drama,Sci-Fi",6.1,6700000.0,6000000.0,2018,12700000.0
Ralph Breaks the Internet,112.0,"Adventure,Animation,Comedy",7.1,201100000.0,328100000.0,2018,529200000.0
Brad's Status,102.0,"Comedy,Drama,Music",6.5,2100000.0,1700000.0,2017,3800000.0
Marrowbone,110.0,"Drama,Horror,Thriller",6.6,1400.0,12300000.0,2018,12301400.0
I Am Not Madame Bovary,128.0,"Comedy,Drama",6.9,437000.0,70400000.0,2016,70837000.0
Padmaavat,164.0,"Drama,History,Romance",7.0,11800000.0,11100000.0,2018,22900000.0
Tiger Zinda Hai,161.0,"Action,Adventure,Thriller",6.1,5600000.0,81800000.0,2017,87400000.0
The Battleship Island,132.0,"Action,Drama,History",7.1,1100000.0,45000000.0,2017,46100000.0
"Roman J. Israel, Esq.",122.0,"Crime,Drama,Thriller",6.4,12000000.0,1100000.0,2017,13100000.0
Diary of a Wimpy Kid: The Long Haul,91.0,"Comedy,Family",4.4,20700000.0,19400000.0,2017,40100000.0
Last Flag Flying,125.0,"Comedy,Drama,War",6.9,965000.0,904000.0,2017,1869000.0
The Children Act,105.0,Drama,6.7,548000.0,17000000.0,2018,17548000.0
Operation Mekong,124.0,"Action,Adventure,Crime",6.6,800000.0,172300000.0,2016,173100000.0
Madame,91.0,"Comedy,Drama,Romance",6.1,91000.0,5300000.0,2018,5391000.0
Letters from Baghdad,95.0,Documentary,6.8,360000.0,143000.0,2017,503000.0
Disobedience,114.0,"Drama,Romance",6.6,3500000.0,4400000.0,2018,7900000.0
The Case for Christ,112.0,"Biography,Drama",6.2,14700000.0,3000000.0,2017,17700000.0
The First Purge,98.0,"Action,Horror,Sci-Fi",5.1,69500000.0,67500000.0,2018,137000000.0
Buddies in India,99.0,"Action,Comedy",3.7,293000.0,109300000.0,2017,109593000.0
Monster Hunt 2,110.0,"Adventure,Comedy,Sci-Fi",5.3,706000.0,361000000.0,2018,361706000.0
Luck-Key,112.0,"Action,Comedy,Crime",6.9,467000.0,47700000.0,2016,48167000.0
Smallfoot,96.0,"Adventure,Animation,Comedy",6.7,83200000.0,130900000.0,2018,214100000.0
Earth: One Amazing Day,95.0,"Documentary,Family",7.8,81300.0,11600000.0,2017,11681300.0
Mubarakan,156.0,"Comedy,Romance",5.6,759000.0,12100000.0,2017,12859000.0
Badrinath Ki Dulhania,139.0,"Comedy,Drama,Romance",6.2,2000000.0,23200000.0,2017,25200000.0
Patti Cake$,109.0,"Drama,Music",6.7,800000.0,682000.0,2017,1482000.0
The Post,116.0,"Biography,Drama,History",7.2,81900000.0,97900000.0,2017,179800000.0
An Inconvenient Sequel: Truth to Power,98.0,Documentary,6.3,3500000.0,1900000.0,2017,5400000.0
Gauguin: Voyage to Tahiti,102.0,"Biography,Drama,Romance",5.9,200000.0,3100000.0,2018,3300000.0
City of Ghosts,92.0,"Documentary,War",7.4,128000.0,100000.0,2017,228000.0
Creed II,130.0,"Drama,Sport",7.2,115700000.0,98300000.0,2018,214000000.0
A Quiet Place,80.0,Documentary,6.6,188000000.0,152900000.0,2018,340900000.0
A Quiet Place,90.0,"Drama,Horror,Sci-Fi",7.6,188000000.0,152900000.0,2018,340900000.0
Poster Boys,128.0,Comedy,5.6,97000.0,2400000.0,2017,2497000.0
A Bad Moms Christmas,104.0,"Adventure,Comedy",5.5,72100000.0,58400000.0,2017,130500000.0
Proud Mary,89.0,"Action,Crime,Drama",4.9,20900000.0,876000.0,2018,21776000.0
Sanju,155.0,"Biography,Drama",7.9,7900000.0,63600000.0,2018,71500000.0
Duckweed,102.0,"Comedy,Drama,Fantasy",6.5,472000.0,150600000.0,2017,151072000.0
The Monkey King 3,114.0,"Action,Adventure,Fantasy",5.5,187000.0,114900000.0,2018,115087000.0
Upgrade,100.0,"Action,Sci-Fi,Thriller",7.6,12000000.0,2400000.0,2018,14400000.0
Monster Family,93.0,"Animation,Comedy,Family",4.8,127000.0,26300000.0,2018,26427000.0
Human Flow,140.0,Documentary,6.9,528000.0,1300000.0,2017,1828000.0
102 Not Out,102.0,"Comedy,Drama",7.5,1300000.0,10900000.0,2018,12200000.0
The Spy Who Dumped Me,117.0,"Action,Adventure,Comedy",6.0,33600000.0,41800000.0,2018,75400000.0
Time Freak,104.0,"Comedy,Drama,Romance",5.7,10000.0,256000.0,2018,266000.0
